 0.006833818	 0.018373441	 1.7809e-05	 0.005511045	 638247
 0.058780911	 0.000674829	 1.1288e-05	 0.000217207	 12332
 0.115448541	 0.001454285	 4.4855e-05	 0.000169953	 7550
 0.043633946	 0.179698871	 0.000112816	 0.16036127	 17846573
 0.014373657	 0.000491097	 1.8967e-05	 3.6008e-05	 281
 0.109409537	 0.001474861	 5.6814e-05	 0.00021132	 7555
 0.561054371	 0.013130396	 4.4521e-05	 0.00439171	 293855
 0.054344519	 0.152972244	 4.5642e-05	 0.208433202	 17846325
 0.117901477	 0.00226632	 7.9671e-05	 0.000277865	 7550
 0.012964834	 0.000525542	 9.0949e-05	 3.0794e-05	 281
 0.099836126	 0.001268451	 3.8438e-05	 0.000155811	 7552
 0.111648511	 0.001624019	 2.2642e-05	 0.000173137	 7553
 0.01847258	 0.009012842	 4.9207e-05	 0.005474275	 697348
 0.048338702	 0.001646495	 2.5728e-05	 5.1689e-05	 1452
 0.014294855	 0.000902093	 2.5262e-05	 0.000164642	 5463
 0.555078394	 0.010904132	 0.000109726	 0.001199572	 293854
 0.044745246	 0.002540547	 1.9698e-05	 0.000944963	 109681
 0.008373404	 0.000473479	 1.21e-05	 3.6272e-05	 281
 0.043195217	 0.180759913	 2.1347e-05	 0.169267434	 17846575
 0.531108581	 0.012347641	 5.9189e-05	 0.001532863	 293817
 0.153555683	 0.022096271	 2.2444e-05	 0.001104284	 127886
 0.001123256	 0.000914285	 1.2855e-05	 3.7695e-05	 582
 0.002514728	 0.062785191	 1.7111e-05	 0.1314545	 10410836
 0.578250095	 0.011048954	 7.379e-05	 0.00139623	 293821
 0.02667911	 0.063172255	 2.7907e-05	 0.098576874	 10262015
 0.011109502	 0.0011136	 5.1401e-05	 3.3914e-05	 454
 0.121323025	 0.001662777	 2.9169e-05	 0.00015091	 7551
 0.297306928	 0.275487674	 1.5837e-05	 0.072213674	 7726003
 0.394927264	 0.042701375	 1.4202e-05	 0.009694926	 1302778
 0.001138668	 0.000735512	 2.6177e-05	 3.3843e-05	 281
 0.27951196	 0.402012958	 4.3785e-05	 0.197866788	 17209962
 0.01506921	 0.036234023	 2.0593e-05	 0.019872494	 660758
 0.174233698	 0.004748891	 4.5884e-05	 0.009962253	 1004575
 0.030650372	 0.236134632	 5.2579e-05	 0.375206025	 32709241
 0.051665825	 0.003462929	 2.9474e-05	 0.000304901	 82957
 0.057249043	 0.307625067	 3.9661e-05	 0.162336581	 17846382
 0.010687356	 0.11081173	 3.5316e-05	 0.033475972	 2698430
 0.010472946	 0.000805847	 1.4855e-05	 3.0858e-05	 236
 0.011517969	 0.000787383	 1.1346e-05	 3.5136e-05	 281
 0.004207692	 0.038145318	 1.5827e-05	 0.036002495	 3694432
 0.010775159	 0.00048297	 1.9351e-05	 3.5551e-05	 281
 0.046217564	 0.001254718	 1.9171e-05	 0.000200212	 33933
 0.011990149	 0.000823355	 1.3028e-05	 3.7229e-05	 1459
 0.046460779	 0.001962538	 3.4675e-05	 0.000269509	 12309
 0.518543178	 0.023618271	 2.0892e-05	 0.003801743	 293817
 0.031494431	 0.002318835	 2.9038e-05	 0.000181956	 4838
 0.012917068	 0.000469234	 2.1328e-05	 4.161e-05	 281
 0.059851042	 0.008199909	 2.38e-05	 0.000945675	 98639
 0.563436287	 0.010010688	 2.4384e-05	 0.003003606	 293819
 0.057397952	 0.003008184	 5.1296e-05	 0.00014934	 2796
 0.005586838	 0.001068029	 1.666e-05	 0.000156369	 5189
 0.098464658	 0.016248957	 3.8981e-05	 0.000846735	 116981
 0.219700007	 0.0057839	 2.7125e-05	 0.000281439	 34838
 0.108657687	 0.00141335	 2.3199e-05	 0.000203145	 7551
 0.094905123	 0.001209166	 4.1937e-05	 0.000170181	 7550
 0.539062396	 0.011627474	 3.7921e-05	 0.001733338	 293835
 0.062105862	 0.279977113	 4.1579e-05	 0.0840057	 6811252
 0.096204725	 0.001281483	 4.8277e-05	 0.000191256	 7551
 0.259686349	 0.036704192	 8.5421e-05	 0.003937176	 550613
 0.048250947	 0.281805248	 4.7247e-05	 0.218324636	 17846421
 0.057093582	 0.001337223	 2.482e-05	 0.000222113	 6987
 0.100994792	 0.001258133	 9.6415e-05	 0.000217764	 7550
 0.014608899	 0.001676557	 1.7046e-05	 4.0328e-05	 1375
 0.042167747	 0.003230751	 3.6282e-05	 0.000219934	 82943
 0.056774876	 0.00208701	 2.5993e-05	 0.000164234	 27727
 0.061407663	 0.000651366	 2.8785e-05	 2.5151e-05	 1147
 0.05950491	 0.149893978	 3.5159e-05	 0.205475536	 17846410
 0.016926591	 0.008305966	 4.5693e-05	 0.038879109	 3088282
 0.052188035	 0.150250013	 2.0116e-05	 0.165718339	 17846339
 0.550283827	 0.024095876	 3.6052e-05	 0.001727027	 293801
 0.017860921	 0.003600306	 4.0742e-05	 0.000267597	 13133
 0.570627901	 0.010893972	 5.4261e-05	 0.003887148	 293816
 0.01054949	 0.000771203	 2.3457e-05	 8.0668e-05	 281
 0.112205462	 0.002461467	 3.9968e-05	 0.000233643	 7549
 0.095482549	 0.016088356	 1.9092e-05	 0.000766725	 176905
 0.542938657	 0.012588222	 7.1044e-05	 0.00484735	 293798
 0.075689984	 0.011057758	 7.9985e-05	 0.00149019	 278565
 0.0169949	 0.000950416	 5.2697e-05	 5.8127e-05	 655
 0.109962476	 0.001296349	 2.1273e-05	 0.00016331	 7551
 0.006340919	 0.000861827	 6.2896e-05	 3.4767e-05	 1359
 0.03644091	 0.044738677	 3.2385e-05	 0.006060375	 881669
 0.222852611	 0.003496626	 3.1366e-05	 0.000232371	 18858
 0.001299527	 0.000537547	 2.2225e-05	 3.9665e-05	 281
 0.002998098	 0.000943781	 2.2722e-05	 3.8461e-05	 639
 0.015968718	 0.001493963	 1.1635e-05	 3.3551e-05	 1744
 0.004036609	 0.00067996	 4.0047e-05	 2.9905e-05	 281
 0.108504597	 0.001710651	 2.0175e-05	 0.000170777	 7551
 0.114026863	 0.00133816	 6.0418e-05	 0.000261208	 7551
 0.058674094	 0.186366955	 3.0612e-05	 0.164078622	 17846529
 0.006383971	 0.002273867	 5.1413e-05	 0.000163579	 4979
 0.479722867	 0.012961576	 2.945e-05	 0.001319386	 293856
 0.001280087	 0.000496467	 1.9392e-05	 2.9165e-05	 280
 0.00715436	 0.000823053	 1.2824e-05	 3.3697e-05	 352
 0.015724437	 0.000525234	 1.9565e-05	 3.0945e-05	 352
 0.056417583	 0.001224621	 1.9895e-05	 0.000135023	 7600
 0.05123415	 0.001432838	 9.7166e-05	 0.000161209	 7600
 0.071620932	 0.142530928	 3.348e-05	 0.023036761	 1866405
 0.06023275	 0.149086159	 7.9441e-05	 0.215421536	 17846557
 0.547051975	 0.019799469	 1.6917e-05	 0.004019268	 293820
 0.088667811	 0.001535784	 4.4384e-05	 0.000157349	 7549
 0.008232479	 0.015609171	 2.7358e-05	 0.064562962	 5057875
 0.127037137	 0.000895741	 2.0924e-05	 2.7202e-05	 314
 0.016086975	 0.000525847	 2.5976e-05	 3.551e-05	 281
 0.056092098	 0.007388147	 3.2525e-05	 0.000236575	 32213
 0.120098985	 0.001343881	 2.5322e-05	 0.000152973	 7550
 0.10675757	 0.001313464	 0.000116367	 0.000167535	 7551
 0.045461902	 0.146643307	 3.4812e-05	 0.153584073	 13648031
 0.044881425	 0.000912355	 3.6631e-05	 0.000131698	 7046
 0.078759318	 0.003725685	 2.5237e-05	 0.001171803	 236993
 0.001229653	 0.000539961	 2.753e-05	 2.3932e-05	 267
 0.047731996	 0.293210127	 6.1933e-05	 0.218557887	 17846666
 0.017428831	 0.086566573	 1.809e-05	 0.242241683	 19375773
 0.055137413	 0.31900945	 3.2302e-05	 0.149543312	 17846576
 0.005269639	 0.000927872	 2.0372e-05	 4.1125e-05	 281
 0.202571192	 1.02421801	 6.3718e-05	 0.522166176	 43062557
 0.029690262	 0.076018667	 2.8773e-05	 0.121520462	 10261845
 0.007513724	 0.000932938	 4.3872e-05	 3.5592e-05	 281
 0.070866093	 0.00212717	 2.682e-05	 0.000196764	 7550
 0.552797162	 0.024250855	 4.5136e-05	 0.001349785	 293812
 0.017924777	 0.004519709	 4.7929e-05	 0.009021076	 1001856
 0.009213142	 0.000479162	 1.8488e-05	 3.2758e-05	 281
 0.196889129	 0.82930508	 5.042e-05	 0.514464174	 43062178
 0.093067326	 0.001303311	 2.4525e-05	 0.000220466	 7554
 0.003407178	 0.004377019	 2.8139e-05	 0.011250448	 1460700
 0.104955472	 0.0053564	 2.072e-05	 0.001083928	 115478
 0.00137834	 0.011369817	 2.3354e-05	 0.006605753	 893375
 0.013173123	 0.001272699	 2.4108e-05	 0.000159152	 5461
 0.504729875	 0.015300379	 4.1871e-05	 0.001405477	 293811
 0.013086327	 0.093101677	 0.000176449	 0.088055684	 10262809
 0.504297637	 0.010230586	 3.1283e-05	 0.004113283	 293815
 0.001146502	 0.000979858	 1.7054e-05	 5.0506e-05	 1359
 0.044488686	 0.295497098	 5.7392e-05	 0.15692614	 17846374
 0.013783302	 0.000936516	 1.4309e-05	 3.882e-05	 281
 0.011833204	 0.000453088	 1.1179e-05	 3.3176e-05	 409
 0.514896148	 0.009383028	 2.591e-05	 0.001695555	 293801
 0.006057112	 0.000500094	 4.1083e-05	 4.0512e-05	 281
 0.038266798	 0.001486516	 2.6587e-05	 0.000266846	 9722
 0.56037447	 0.012467878	 5.7716e-05	 0.004693979	 293813
 0.057989395	 0.158292734	 3.2435e-05	 0.162303949	 17846274
 0.009901718	 0.000906326	 1.9953e-05	 3.5759e-05	 299
 0.002511782	 0.000945541	 1.4776e-05	 2.82e-05	 288
 0.013817784	 0.000765461	 8.373e-06	 3.9245e-05	 662
 0.023306324	 0.118496774	 7.8454e-05	 0.114500461	 14192410
 0.05006475	 0.010497003	 1.5468e-05	 0.000286444	 38071
 0.007071293	 0.019699034	 1.8555e-05	 0.048208607	 5144103
 0.089551656	 0.004239061	 2.6786e-05	 0.000267996	 55647
 0.051618569	 0.001091448	 2.2868e-05	 0.000153631	 6987
 0.007931243	 0.000474444	 2.046e-05	 3.3419e-05	 300
 0.010711808	 0.024249936	 1.9246e-05	 0.019857817	 1928223
 0.060061978	 0.000623035	 9.655e-06	 2.1643e-05	 385
 0.001181553	 0.000714121	 1.9714e-05	 3.0551e-05	 334
 0.012798712	 0.002735609	 1.6946e-05	 0.004824342	 443193
 0.017224308	 0.053570708	 2.1805e-05	 0.050291318	 5081837
 0.008805283	 0.000550284	 2.5986e-05	 2.951e-05	 281
 0.088989792	 0.198336431	 2.6831e-05	 0.119027505	 12247289
 0.114302132	 0.003057809	 2.5518e-05	 0.000266409	 55057
 0.089658427	 0.001418511	 1.8668e-05	 0.000141396	 7550
 0.110353203	 0.010951479	 1.8457e-05	 0.001503078	 310744
 0.397480334	 0.016986153	 4.3488e-05	 0.003722122	 293801
 0.0071525	 0.000520784	 3.8982e-05	 4.2545e-05	 281
 0.05569325	 0.001206843	 1.2396e-05	 5.2321e-05	 1151
 0.377059074	 0.009969896	 1.9477e-05	 0.001682748	 293826
 0.012437462	 0.001100947	 3.8464e-05	 0.000228453	 34276
 0.017186835	 0.001117989	 2.3717e-05	 0.000115632	 5462
 0.012566282	 0.00081156	 4.1008e-05	 3.6388e-05	 351
 0.01243162	 0.000463965	 1.9286e-05	 4.3047e-05	 1358
 0.022532126	 0.00081099	 2.0274e-05	 0.000167136	 5459
 0.009414047	 0.000893649	 4.7942e-05	 0.000121251	 5185
 0.009596607	 0.000585745	 3.4213e-05	 4.337e-05	 282
 0.048604782	 0.242597588	 3.4298e-05	 0.165385449	 17846340
 0.016820304	 0.007839668	 2.9108e-05	 0.008198455	 1042673
 0.082524373	 0.258174177	 2.2735e-05	 0.083553192	 8451062
 0.021046091	 0.009586217	 1.963e-05	 0.001246738	 304839
 0.016505345	 0.000889991	 5.1342e-05	 3.56e-05	 1848
 0.003599093	 0.000883404	 1.1536e-05	 3.4437e-05	 281
 0.013009272	 0.000778717	 1.2402e-05	 3.1826e-05	 218
 0.00113053	 0.001209798	 2.2461e-05	 0.000198033	 20251
 0.00913119	 0.042098435	 3.0752e-05	 0.021507216	 2497280
 0.097785143	 0.008898642	 2.5773e-05	 0.000986128	 176924
 0.076276415	 0.020433185	 5.6264e-05	 0.001819302	 571716
 0.0223554	 0.05591652	 6.2064e-05	 0.098366878	 10261995
 0.013005729	 0.001127738	 2.1935e-05	 4.2139e-05	 326
 0.067410663	 0.013243177	 2.418e-05	 0.007956419	 804232
 0.017320796	 0.00441422	 4.0973e-05	 0.00396615	 382565
 0.018678595	 0.002241165	 4.6926e-05	 0.000196634	 27373
 0.051843243	 0.248501182	 2.8442e-05	 0.161103262	 17846314
 0.014293855	 0.000767379	 1.2921e-05	 3.7572e-05	 281
 0.03790459	 0.025963447	 2.1228e-05	 0.023283938	 1858707
 0.058253329	 0.003155703	 5.8893e-05	 0.000136559	 12892
 0.014710991	 0.000858069	 2.6638e-05	 3.6033e-05	 335
 0.013140849	 0.000910754	 2.0963e-05	 4.5836e-05	 639
 0.005004236	 0.000598867	 3.49e-05	 2.2293e-05	 280
 0.041759678	 0.153581316	 7.5936e-05	 0.167557865	 17846423
 0.054077334	 0.14156777	 8.6286e-05	 0.161418776	 17849465
 0.371311876	 0.026672592	 3.4729e-05	 0.00133656	 293812
 0.054774117	 0.243804586	 3.0622e-05	 0.071512256	 6808558
 0.000916979	 0.000932051	 1.1103e-05	 5.6302e-05	 2772
 0.001193827	 0.000766549	 1.1675e-05	 3.2674e-05	 280
 0.358669724	 0.012447913	 2.7109e-05	 0.004320799	 293803
 0.10625969	 0.046214162	 2.1836e-05	 0.004842388	 410550
 0.014705543	 0.001091593	 4.7574e-05	 3.6967e-05	 1671
 0.056889974	 0.255261847	 1.5916e-05	 0.156220412	 17849518
 0.452748764	 0.011594751	 2.5177e-05	 0.004298298	 293810
 0.091108528	 0.00180449	 2.6111e-05	 0.000300855	 7548
 0.384864157	 0.010111534	 3.0563e-05	 0.004072538	 293811
 0.005752864	 0.001041563	 1.5797e-05	 3.2737e-05	 281
 0.095861279	 0.001073682	 2.35e-05	 0.000206143	 7548
 0.045402716	 0.02192306	 5.1527e-05	 0.001084997	 200366
 0.046761296	 0.004941382	 2.0618e-05	 0.00028807	 36043
 0.019263471	 0.009846985	 2.2383e-05	 0.005361391	 515658
 0.011651001	 0.001037801	 3.6824e-05	 0.000267073	 12332
 0.016807085	 0.000939086	 6.4251e-05	 3.0365e-05	 542
 0.004495541	 0.000772106	 2.2903e-05	 3.8987e-05	 252
 0.015047511	 0.000538253	 2.0256e-05	 5.1371e-05	 281
 0.014905867	 0.001427366	 3.3975e-05	 4.9812e-05	 1437
 0.01619823	 0.000533033	 1.1271e-05	 3.2257e-05	 281
 0.084538016	 0.001910125	 3.0168e-05	 0.000197164	 7551
 0.024007333	 0.001644278	 1.765e-05	 0.000912426	 145130
 0.009800951	 0.000467133	 1.6333e-05	 3.178e-05	 543
 0.002910155	 0.000943805	 3.6446e-05	 6.2946e-05	 785
 0.403871584	 0.01172449	 1.0924e-05	 0.004386451	 293804
 0.021429417	 0.178010874	 1.8524e-05	 0.393140258	 45907816
 0.048225109	 0.009210413	 1.5358e-05	 0.005211945	 435856
 0.015038663	 0.000480744	 1.3815e-05	 3.3452e-05	 281
 0.001128348	 0.000464358	 1.8235e-05	 4.0488e-05	 281
 0.425714989	 0.23545692	 5.4639e-05	 0.032869915	 3263522
 0.020530355	 0.013338781	 4.6339e-05	 0.001014753	 209834
 0.003875413	 0.000780353	 1.6599e-05	 4.6201e-05	 883
 0.008668109	 0.000792199	 2.2776e-05	 3.4735e-05	 281
 0.031905137	 0.000670982	 2.7437e-05	 0.000183417	 7046
 0.045116984	 0.280424582	 2.277e-05	 0.157380469	 17846343
 0.08938394	 0.001617331	 2.8904e-05	 0.000187621	 7555
 0.005463023	 0.119258097	 1.5739e-05	 0.219134712	 24967836
 0.049607842	 0.179681784	 5.7946e-05	 0.139041175	 17846673
 0.44288621	 0.021522242	 2.0136e-05	 0.001409178	 293815
 0.037606304	 0.001491689	 4.711e-05	 0.000275965	 9722
 0.1255278	 0.00281427	 3.8759e-05	 0.000273747	 50062
 0.046530425	 0.000903668	 2.3126e-05	 7.03e-05	 1149
 0.060622721	 0.001337481	 2.5366e-05	 0.000220709	 23462
 0.046476728	 0.015505181	 2.135e-05	 0.004536477	 486574
 0.066016761	 0.001533044	 4.0739e-05	 0.000204687	 12892
 0.002704672	 0.00082108	 1.7766e-05	 4.6626e-05	 763
 0.080123181	 0.002156004	 2.0185e-05	 0.000242847	 20770
 0.012393931	 0.009576258	 1.2249e-05	 0.004551523	 487434
 0.013810235	 0.00088093	 1.0741e-05	 3.1302e-05	 688
 0.044101023	 0.005069587	 1.5586e-05	 0.004956248	 460804
 0.018884655	 0.077272308	 1.9264e-05	 0.221894133	 25551473
 0.222188108	 0.000706208	 1.4996e-05	 0.00018904	 7046
 0.06057034	 0.001657638	 5.3319e-05	 0.000184966	 7550
 0.002299132	 0.007155645	 1.376e-05	 0.010788675	 1381688
 0.012410751	 0.000775524	 2.7686e-05	 3.4177e-05	 505
 0.012216045	 0.000809125	 8.443e-06	 3.2389e-05	 525
 0.053043165	 0.350565413	 2.1172e-05	 0.402093569	 45884549
 0.004898273	 0.000772857	 1.1452e-05	 3.9799e-05	 367
 0.011491099	 0.001354194	 2.1831e-05	 0.000223205	 50314
 0.429750749	 0.016562454	 1.8935e-05	 0.004280933	 293807
 0.09433146	 0.001201468	 5.4692e-05	 0.00027205	 7549
 0.006019488	 0.000835751	 4.5932e-05	 4.4625e-05	 281
 0.041897558	 0.276237482	 1.6814e-05	 0.154863158	 17846360
 0.351529892	 0.015740549	 5.1559e-05	 0.004105819	 293812
 0.047621092	 0.618820566	 7.071e-05	 0.120881496	 12837838
 0.42053916	 0.016542689	 4.367e-05	 0.003109998	 293798
 0.408027367	 0.008881865	 2.8211e-05	 0.003812728	 293800
 0.07739399	 0.001453516	 4.7233e-05	 0.000206983	 7550
 0.027293409	 0.013501591	 3.7007e-05	 0.042723895	 3901539
 0.075047395	 0.001266967	 2.9713e-05	 0.000191415	 7549
 0.027799224	 0.070695446	 6.3369e-05	 0.096248666	 10261520
 0.02194058	 0.001958766	 2.4668e-05	 0.000220734	 27369
 0.045611019	 0.001301497	 5.8083e-05	 4.1877e-05	 1148
 0.406760917	 0.012796054	 4.3742e-05	 0.001162133	 293815
 0.090985622	 0.001312412	 1.5959e-05	 0.00019959	 7549
 0.117453823	 0.001344816	 5.9698e-05	 6.8735e-05	 2991
 0.103087191	 0.001344926	 2.4773e-05	 0.00020009	 7549
 0.08445978	 0.001500758	 3.1706e-05	 0.000199979	 7550
 0.026442278	 0.013227813	 3.9658e-05	 0.008297474	 1001238
 0.081344563	 0.000621607	 1.0872e-05	 2.8065e-05	 386
 0.013614731	 0.000804114	 3.1012e-05	 3.512e-05	 428
 0.027217755	 0.038991029	 2.3257e-05	 0.097797301	 10261851
 0.006551258	 0.001081055	 2.1061e-05	 0.000135399	 5188
 0.014553001	 0.001362075	 1.9443e-05	 0.000167594	 5461
 0.006995512	 0.002244392	 1.238e-05	 0.000708152	 87265
 0.111602264	 0.389043381	 1.4888e-05	 0.076841223	 7114774
 0.00608017	 0.047376618	 5.085e-05	 0.121604173	 12493964
 0.067279538	 0.001937759	 2.5906e-05	 0.000196478	 12892
 0.001385009	 0.002752475	 1.438e-05	 7.1996e-05	 2865
 0.078328733	 0.001028903	 4.0681e-05	 0.000248104	 44685
 0.009724074	 0.000751486	 1.5247e-05	 3.6017e-05	 355
 0.071105493	 0.001904054	 2.2658e-05	 0.000266049	 7555
 0.047799836	 0.323304168	 2.0211e-05	 0.159821954	 17846467
 0.011586521	 0.000885602	 2.4689e-05	 4.0262e-05	 327
 0.017139937	 0.000798713	 1.3315e-05	 6.1097e-05	 280
 0.056191221	 0.008198996	 2.995e-05	 0.001510663	 187358
 0.040814868	 0.17365625	 2.3232e-05	 0.165039138	 17847456
 0.04955251	 0.150030767	 3.7592e-05	 0.161465816	 17846386
 0.090400164	 0.023723537	 4.076e-05	 0.001366626	 176912
 0.044305996	 0.158211719	 5.3146e-05	 0.159080357	 17846323
 0.439863153	 0.021145192	 2.7774e-05	 0.002158892	 293835
 0.092697632	 0.001733898	 3.5517e-05	 0.000143913	 7550
 0.053005697	 0.147680182	 4.6299e-05	 0.167864023	 17846569
 0.002553417	 0.001482921	 4.6222e-05	 0.001896759	 235906
 0.043791243	 0.147350511	 5.7186e-05	 0.166472921	 17846577
 0.080497626	 0.001489316	 4.3133e-05	 0.000158269	 7550
 0.012039597	 0.000502367	 1.8514e-05	 3.4854e-05	 281
 0.020205819	 0.001046069	 2.3168e-05	 6.676e-05	 3244
 0.00493829	 0.000518476	 1.0746e-05	 3.1347e-05	 281
 0.104972586	 0.001118558	 2.1588e-05	 0.000207031	 7550
 0.166095389	 0.006512495	 3.2974e-05	 0.000203776	 58600
 0.014374041	 0.021843225	 2.4727e-05	 0.011768892	 1650184
 0.003729347	 0.000819008	 4.0118e-05	 3.6922e-05	 2038
 0.001206893	 0.00059526	 1.2108e-05	 3.0848e-05	 281
 0.049455993	 0.10948962	 7.6295e-05	 0.095856233	 9574744
 0.052681229	 0.057297447	 1.7089e-05	 0.093602989	 9574711
 0.351027879	 0.016144616	 1.3846e-05	 0.001436047	 293809
 0.048230894	 0.21721927	 6.5042e-05	 0.155160638	 17846363
 0.424959802	 0.013827941	 4.553e-05	 0.004163416	 293803
 0.002315983	 0.000898108	 7.7926e-05	 4.2668e-05	 326
 0.042979612	 0.178846747	 5.5163e-05	 0.161790647	 17846370
 0.398943872	 0.01196093	 3.7053e-05	 0.001287923	 293804
 0.017930362	 0.000872741	 2.0136e-05	 9.0576e-05	 3245
 0.015359294	 0.000910756	 1.9009e-05	 3.3957e-05	 313
 0.038195481	 0.003607828	 2.4848e-05	 0.001044304	 189300
 0.090597792	 0.012592524	 2.034e-05	 0.001356758	 176900
 0.0125166	 0.000498915	 2.0736e-05	 5.0647e-05	 282
 0.399147953	 0.263891798	 1.9522e-05	 0.033628817	 3263612
 0.001179211	 0.000553131	 1.0877e-05	 4.4396e-05	 282
 0.492194385	 0.01206333	 3.3663e-05	 0.001567117	 293796
 0.281461784	 0.001440629	 1.8934e-05	 0.000219364	 5605
 0.016229257	 0.001552958	 4.0142e-05	 0.000185683	 43815
 0.039542446	 0.280947813	 1.9252e-05	 0.064905302	 6807852
 0.10938676	 0.001688513	 2.146e-05	 0.000153044	 7548
 0.042523328	 0.299894415	 9.7601e-05	 0.155902205	 17846410
 0.510472386	 0.017396124	 3.1279e-05	 0.001587222	 293812
 0.021786834	 0.010799017	 6.8173e-05	 0.000181674	 7871
 0.020024124	 0.001326889	 1.9189e-05	 0.000168271	 12332
 0.00223119	 0.000884732	 3.669e-05	 4.7716e-05	 281
 0.000998549	 0.001336318	 3.0996e-05	 0.000212267	 43819
 0.107303874	 0.001220721	 1.3206e-05	 0.000212569	 7549
 0.017203226	 0.010104871	 1.3041e-05	 0.024626655	 1728724
 0.0469177	 0.147913531	 4.3226e-05	 0.166300017	 17846452
 0.001234766	 0.000482351	 1.7567e-05	 3.8383e-05	 281
 0.014395087	 0.000894283	 1.7448e-05	 4.2798e-05	 398
 0.049032147	 0.001005354	 2.9144e-05	 4.3948e-05	 1147
 0.050760202	 0.002999166	 5.5803e-05	 0.000268826	 64118
 0.021417859	 0.000997383	 4.6467e-05	 0.000121888	 5462
 0.036243137	 0.006757665	 5.0471e-05	 0.000255966	 36038
 0.011784703	 0.000446703	 4.0408e-05	 4.0522e-05	 281
 0.060241794	 0.138998868	 5.1447e-05	 0.151897585	 17846441
 0.052147425	 0.123770811	 3.0962e-05	 0.160244882	 17846379
 0.010951136	 0.00049755	 1.6168e-05	 3.4619e-05	 281
 0.044054075	 0.003635422	 2.3089e-05	 0.000267252	 82961
 0.096850826	 0.027348751	 6.9025e-05	 0.005334116	 954051
 0.050691723	 0.001183542	 1.9827e-05	 0.000162231	 6987
 0.10225121	 0.001377591	 2.4823e-05	 0.000177134	 7549
 0.01964901	 0.013633556	 1.5924e-05	 0.00089737	 110847
 0.023249563	 0.171819324	 4.1039e-05	 0.28181381	 32709282
 0.100793896	 0.001353684	 1.3419e-05	 0.000156968	 7550
 0.470236899	 0.017306	 2.0463e-05	 0.001511163	 293801
 0.49218816	 0.008638193	 5.1009e-05	 0.001242169	 293807
 0.50081655	 0.01064231	 1.3725e-05	 0.001719918	 293820
 0.007647853	 0.000489568	 1.6135e-05	 3.6454e-05	 281
 0.030232321	 0.003127304	 0.000116915	 0.000242787	 55653
 0.008272325	 0.001923438	 3.6642e-05	 0.000160664	 11779
 0.012552785	 0.00097244	 2.9707e-05	 5.3355e-05	 1286
 0.008729825	 0.045930036	 3.4811e-05	 0.11800506	 12587701
 0.007535672	 0.052448282	 1.3027e-05	 0.104272118	 11190794
 0.006482794	 0.001759821	 3.1231e-05	 0.000236635	 36737
 0.018132464	 0.003294174	 7.2846e-05	 0.000183282	 9622
 0.003958276	 0.042191573	 1.3012e-05	 0.032216586	 2649526
 0.013115159	 0.019982203	 5.1963e-05	 0.023467186	 2856395
 0.036378671	 0.001534962	 4.2015e-05	 0.000194435	 10278
 0.015678144	 0.001048906	 1.0473e-05	 3.6928e-05	 365
 0.016699315	 0.004017614	 4.9273e-05	 0.004512197	 382562
 0.009006186	 0.00168093	 1.1566e-05	 0.000338046	 56074
 0.014941805	 0.000927371	 1.2164e-05	 4.6915e-05	 913
 0.036052353	 0.002182828	 2.7211e-05	 0.000261577	 13912
 0.032558945	 0.001829073	 4.9556e-05	 0.000248187	 54442
 0.025855287	 0.010739516	 1.8361e-05	 0.003952669	 407206
